movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0726,The Mystery,Movie,Action,Unknown,2021,13,PG-13,Korean,South Korea,6.4,3778470,11102590.5,7,97,FALSE,12-01-2021,TRUE
movie_0727,Last Journey,TV Series,Western,Unknown,2003,41,TV-Y,English,UK,8.2,3778470,11102590.5,1,88,FALSE,22-11-2021,FALSE
movie_0728,Phoenix Day,Stand-up Comedy,Crime,Unknown,1998,89,TV-Y7,English,UK,7.6,3778470,11102590.5,7,97,FALSE,11-04-2025,FALSE
movie_0729,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47,PG-13,English,Canada,7.4,3778470,11102590.5,5,109,TRUE,03-02-2022,FALSE
movie_0730,Adventure Fire,Documentary,Comedy,Unknown,2000,91,R,Spanish,France,5.1,3778470,11102590.5,7,97,FALSE,19-01-2025,FALSE
movie_0731,House Mission,Movie,Documentary,Unknown,1998,123,TV-Y,English,Canada,8.6,821338,2563997,7,97,TRUE,27-10-2024,FALSE
movie_0732,Legend Ice,Stand-up Comedy,Mystery,Unknown,2000,35,TV-PG,English,USA,6,3778470,11102590.5,7,97,TRUE,18-03-2021,FALSE
movie_0733,Story Love,Movie,Animation,Action,1992,121,TV-PG,English,USA,7.2,1205813,359088664,7,97,FALSE,24-08-2024,FALSE
movie_0734,Queen Warrior,TV Series,Adventure,Unknown,2017,62,TV-Y7,English,Canada,6.5,3778470,11102590.5,3,64,FALSE,15-08-2024,FALSE
movie_0735,Princess Hero,Documentary,Fantasy,Biography,2001,107,PG,German,USA,9.2,3778470,11102590.5,7,97,FALSE,01-04-2024,TRUE
movie_0736,Mystery Legend,Stand-up Comedy,Music,Unknown,2004,69,PG,German,Germany,6.3,3778470,11102590.5,7,97,FALSE,09-09-2021,TRUE
movie_0737,Legend Love,Movie,Comedy,Unknown,2024,117,TV-Y7,Spanish,USA,6.3,3778470,57571931,7,97,FALSE,31-05-2021,FALSE
movie_0738,Mission Storm,Movie,Animation,Unknown,2020,107,TV-G,English,USA,6.4,5259672,10814474,7,97,FALSE,07-01-2025,TRUE
movie_0739,Love Warrior,Movie,Action,Unknown,2020,121,NC-17,Japanese,UK,7.1,3121206,3827361,7,97,TRUE,14-11-2024,FALSE
movie_0740,City Mystery,Movie,Animation,Unknown,2011,119,PG,German,USA,5.5,1882096,11102590.5,7,97,FALSE,31-07-2023,FALSE
movie_0741,Our Love,Movie,Mystery,Unknown,1992,131,G,English,UK,4.1,1703864,2238705,7,97,FALSE,08-04-2023,FALSE
movie_0742,Battle City,Movie,Thriller,Unknown,2009,117,TV-MA,English,USA,6.3,4127966,782958,7,97,FALSE,16-10-2024,FALSE
movie_0743,Phoenix City,Documentary,Documentary,Unknown,2015,68,PG,Korean,Japan,8.1,3778470,11102590.5,7,97,TRUE,29-05-2023,FALSE
movie_0744,A Adventure,Stand-up Comedy,Documentary,Unknown,1994,49,G,English,South Korea,6.4,3778470,11102590.5,7,97,FALSE,19-04-2022,FALSE
movie_0745,Warrior Mystery,TV Series,Music,Animation,2000,54,TV-MA,English,USA,6.4,3778470,11102590.5,7,157,FALSE,29-04-2025,TRUE
movie_0746,Fire Journey,Movie,Music,Unknown,1995,82,TV-MA,Hindi,USA,0.8,954741,11102590.5,7,97,FALSE,09-03-2025,FALSE
movie_0747,Last King,Movie,Biography,Unknown,2000,120,PG,Japanese,South Korea,9.3,3778470,11102590.5,7,97,FALSE,21-04-2023,FALSE
movie_0748,War Love,Documentary,Western,Sci-Fi,2020,90,TV-PG,Italian,South Korea,4.6,3778470,11102590.5,7,97,TRUE,21-12-2024,FALSE
movie_0749,Queen Princess,TV Series,Documentary,Horror,2016,32,TV-Y,English,USA,6.1,3778470,11102590.5,14,155,FALSE,17-03-2022,FALSE
movie_0750,City Dream,TV Series,History,Romance,2021,17,TV-Y,English,USA,5.1,3778470,11102590.5,9,97,TRUE,03-03-2024,FALSE
movie_0751,City Secret,Movie,Animation,Unknown,1997,120,TV-MA,German,UK,4.8,19469161,11102590.5,7,97,FALSE,29-12-2024,FALSE
movie_0752,House Story,Movie,Horror,Sci-Fi,2014,98,PG-13,English,USA,4.6,3778470,379710483,7,97,TRUE,28-12-2021,FALSE
movie_0753,Kingdom Fire,Movie,Action,Unknown,2002,522,PG,English,USA,4.7,3194690,33685913,7,97,TRUE,26-12-2021,TRUE
movie_0754,Kingdom Princess,TV Series,Western,Music,2002,38,PG-13,Hindi,USA,6.4,3778470,11102590.5,3,94,FALSE,08-08-2021,FALSE
movie_0755,Adventure Princess,TV Series,Action,Unknown,2005,67,TV-Y7,English,UK,3.7,3778470,11102590.5,14,35,TRUE,13-06-2022,FALSE
movie_0756,Dark Day,Documentary,Fantasy,Horror,2002,105,PG,Spanish,UK,5.9,3778470,11102590.5,7,97,TRUE,06-07-2025,FALSE
movie_0757,Old Night,Movie,War,Unknown,1994,128,TV-Y,Korean,South Korea,6.2,1188048,1810400,7,97,FALSE,27-06-2022,FALSE
movie_0758,Quest Mystery,Documentary,Sport,Thriller,2006,124,PG-13,English,USA,7.7,3778470,11102590.5,7,97,TRUE,11-08-2023,FALSE
movie_0759,Legend King,Documentary,Action,Sci-Fi,2012,75,PG-13,Spanish,South Korea,8.1,3778470,11102590.5,7,97,FALSE,10-02-2025,FALSE
movie_0760,Empire Love,TV Series,Sci-Fi,Unknown,2021,43,TV-Y7,English,Japan,7.1,3778470,11102590.5,8,197,TRUE,23-09-2024,TRUE
movie_0761,Dragon Day,Movie,Sport,Unknown,2005,88,PG,Korean,USA,9.5,1505916,11102590.5,7,97,TRUE,16-06-2025,FALSE
movie_0762,A Mystery,Movie,Family,Western,1997,105,R,English,Japan,7.8,2121696,11102590.5,7,97,TRUE,23-09-2021,FALSE
movie_0763,My Dragon,Movie,Comedy,Family,2007,93,TV-PG,Japanese,France,9.2,958475,1245159,7,97,FALSE,22-05-2023,TRUE
movie_0764,House Day,Documentary,Biography,History,2011,82,TV-14,English,USA,6.4,3778470,11102590.5,7,97,TRUE,31-01-2024,TRUE
movie_0765,War Phoenix,TV Series,Documentary,Unknown,2003,439,TV-Y,German,USA,6.4,3778470,11102590.5,7,6,FALSE,12-05-2021,FALSE
movie_0766,Mission Empire,Movie,Fantasy,Unknown,2000,131,TV-Y7,English,UK,8.4,195174,11102590.5,7,97,TRUE,01-04-2021,TRUE
movie_0767,Old Fire,Movie,Mystery,Unknown,2007,94,TV-14,English,USA,6.9,1521182,11102590.5,7,97,FALSE,27-07-2023,FALSE
movie_0768,Hero Secret,Stand-up Comedy,Biography,Music,2007,60,PG,Hindi,UK,6.4,3778470,11102590.5,7,97,FALSE,26-02-2024,TRUE
movie_0769,King Day,Movie,Music,Unknown,2016,129,TV-Y7,English,Canada,7.7,3778470,59950273,7,97,FALSE,24-06-2024,FALSE
movie_0770,Kingdom Dream,Limited Series,Family,Drama,2008,30,TV-G,English,USA,5.9,3778470,11102590.5,8,90,FALSE,27-09-2022,FALSE
movie_0771,First Quest,Stand-up Comedy,Horror,Unknown,1992,30,NC-17,English,USA,7.2,3778470,11102590.5,7,97,FALSE,26-07-2024,FALSE
movie_0772,The Story,Documentary,Thriller,Fantasy,2012,101,PG-13,English,France,5.5,3778470,11102590.5,7,97,TRUE,03-09-2023,FALSE
movie_0773,Dragon Princess,TV Series,Mystery,Unknown,2022,42,G,English,USA,8.8,3778470,11102590.5,3,191,FALSE,10-12-2022,FALSE
movie_0774,War Adventure,Movie,War,Unknown,2015,105,TV-PG,English,USA,7.4,39546152,334149698,7,97,FALSE,29-12-2020,FALSE
movie_0775,An Empire,Movie,Biography,Unknown,2002,137,TV-Y7,English,South Korea,6.4,3778470,289539,7,97,FALSE,13-04-2025,FALSE
movie_0776,My Quest,TV Series,Sport,Sci-Fi,2016,38,TV-PG,English,USA,8.6,3778470,11102590.5,6,90,FALSE,09-12-2023,FALSE
movie_0777,House Dragon,Movie,Comedy,Drama,2018,73,TV-Y,English,USA,6.7,3778470,11102590.5,7,97,TRUE,30-11-2023,FALSE
movie_0778,Princess House,TV Series,History,Crime,2012,61,PG-13,English,India,6.4,3778470,11102590.5,7,15,FALSE,18-07-2025,FALSE
movie_0779,New Family,Stand-up Comedy,Family,Family,2023,70,TV-MA,English,South Korea,7,3778470,11102590.5,7,97,FALSE,14-12-2022,FALSE
movie_0780,Dream Warrior,Movie,Romance,Action,1998,93,TV-Y,Spanish,USA,10,1359172,2925013,7,97,FALSE,09-07-2022,FALSE
movie_0781,First House,Documentary,War,Unknown,2003,86,TV-14,English,UK,1.7,3778470,11102590.5,7,97,TRUE,14-06-2021,FALSE
movie_0782,Last Princess,Movie,Crime,Unknown,2020,98,R,Hindi,France,8,3778470,131032034,7,97,TRUE,21-12-2023,TRUE
movie_0783,Love Journey,Movie,Horror,Animation,2015,109,TV-G,Hindi,USA,7.9,23460063,256361930,7,97,FALSE,08-01-2025,FALSE
movie_0784,Kingdom Kingdom,Movie,Adventure,Unknown,2003,111,G,German,Canada,3,3778470,11102590.5,7,97,FALSE,02-01-2025,FALSE
movie_0785,Dragon Family,TV Series,Adventure,Western,1993,46,TV-Y7,English,USA,6.8,3778470,11102590.5,7,101,TRUE,01-08-2025,FALSE
movie_0786,War House,Stand-up Comedy,Comedy,Unknown,2017,82,PG-13,German,France,6.4,3778470,11102590.5,7,97,TRUE,08-06-2025,FALSE
movie_0787,An Family,Movie,Animation,Unknown,1999,11,TV-PG,Italian,USA,6.5,3778470,3662515,7,97,FALSE,08-02-2024,FALSE
movie_0788,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44,TV-Y7,Spanish,South Korea,6,3778470,11102590.5,7,97,TRUE,10-10-2021,FALSE
movie_0789,Adventure Quest,Movie,Action,Drama,1996,123,PG,Hindi,UK,5.2,1252871,1563002,7,97,FALSE,08-02-2025,FALSE
movie_0790,An Night,Documentary,War,Animation,2020,131,TV-Y,English,USA,7.1,3778470,11102590.5,7,97,FALSE,22-01-2025,FALSE
movie_0791,City Fire,TV Series,Documentary,Unknown,2023,36,PG,English,Canada,6.1,3778470,11102590.5,3,144,FALSE,06-05-2021,FALSE
movie_0792,Princess King,Movie,Biography,Unknown,1998,146,TV-PG,English,Japan,6.8,2068155,57012483,7,97,FALSE,10-06-2025,FALSE
movie_0793,Bright Secret,TV Series,Sport,Unknown,2022,36,TV-Y7,Spanish,USA,6,3778470,11102590.5,4,69,TRUE,17-11-2022,FALSE
movie_0794,Warrior War,Movie,Sport,Unknown,1991,102,TV-PG,English,Japan,6.4,5565586,16023137,7,97,FALSE,20-10-2022,TRUE
movie_0795,Big Fire,Movie,Documentary,Unknown,1993,89,TV-Y7,Spanish,USA,5,52194839,10221506,7,97,FALSE,09-12-2020,FALSE
movie_0796,Bright Mystery,Movie,War,Documentary,1999,140,TV-14,English,USA,6.4,301637,12090436,7,97,TRUE,13-12-2022,FALSE
movie_0797,Fire Night,TV Series,Animation,Unknown,1990,29,TV-MA,Spanish,USA,6.6,3778470,11102590.5,9,90,TRUE,06-06-2021,FALSE
movie_0798,Queen Adventure,Movie,Adventure,Comedy,2019,108,TV-PG,English,France,5.5,6555080,11102590.5,7,97,FALSE,25-08-2023,FALSE
movie_0799,Fire Secret,TV Series,Crime,Unknown,1992,39,TV-PG,English,USA,8.3,3778470,11102590.5,11,163,TRUE,11-03-2023,FALSE
movie_0800,House Fire,Stand-up Comedy,Horror,Unknown,1990,63,TV-PG,English,USA,0.8,3778470,11102590.5,7,97,FALSE,18-08-2021,FALSE
movie_0801,House Legend,Limited Series,Thriller,War,2022,83,TV-MA,English,USA,6.3,3778470,11102590.5,12,22,TRUE,11-04-2025,FALSE
movie_0802,Day Dragon,TV Series,Adventure,Unknown,2006,45,G,French,South Korea,6.2,3778470,11102590.5,2,174,FALSE,13-03-2021,FALSE
movie_0803,Story Mystery,Stand-up Comedy,Action,Unknown,2004,79,TV-Y,Japanese,Japan,6.4,3778470,11102590.5,7,97,FALSE,13-07-2022,FALSE
movie_0804,Battle Queen,Movie,Mystery,Unknown,2000,118,TV-Y,English,UK,7,3778470,11102590.5,7,97,FALSE,22-01-2025,FALSE
movie_0805,Family Kingdom,Stand-up Comedy,Action,Adventure,1990,70,NC-17,English,France,2.9,3778470,11102590.5,7,97,TRUE,23-11-2024,FALSE
movie_0806,Dream Love,TV Series,Mystery,Unknown,2014,31,TV-Y7,English,USA,6.4,3778470,11102590.5,3,113,TRUE,25-01-2022,FALSE
movie_0807,Mystery Quest,Movie,Sci-Fi,Unknown,2017,110,TV-G,English,UK,7.2,3778470,1333829,7,97,FALSE,02-12-2024,FALSE
movie_0808,Ice Storm,TV Series,Fantasy,Unknown,2006,42,TV-G,Japanese,USA,8.4,3778470,11102590.5,7,159,FALSE,12-04-2025,FALSE
movie_0809,Kingdom Dragon,Stand-up Comedy,Music,Unknown,2009,69,TV-14,Korean,USA,6.3,3778470,11102590.5,7,97,FALSE,08-08-2020,FALSE
movie_0810,Love Battle,Movie,Documentary,Unknown,2001,94,TV-Y,English,UK,7.5,2350232,11102590.5,7,97,FALSE,09-05-2024,FALSE
movie_0811,Battle King,TV Series,Thriller,Drama,1998,22,TV-MA,English,Canada,5.2,3778470,11102590.5,13,177,TRUE,24-11-2020,FALSE
movie_0812,Quest Night,Documentary,Music,Action,1992,98,R,English,USA,6.4,3778470,11102590.5,7,97,FALSE,20-07-2021,FALSE
movie_0813,Secret Night,Movie,Documentary,Drama,2001,146,TV-Y7,English,UK,6.3,14288760,3455247,7,97,TRUE,08-07-2021,FALSE
movie_0814,Adventure Legend,TV Series,Adventure,Unknown,2004,62,TV-Y7,Korean,USA,6.3,3778470,11102590.5,11,13,FALSE,04-03-2022,FALSE
movie_0815,Story Battle,Stand-up Comedy,Thriller,Unknown,2012,50,TV-PG,Italian,USA,6.4,3778470,11102590.5,7,97,FALSE,09-08-2021,FALSE
movie_0816,Legend Empire,Stand-up Comedy,Western,Unknown,2010,55,PG-13,Japanese,South Korea,7,3778470,11102590.5,7,97,FALSE,07-06-2022,FALSE
movie_0817,Story Legend,Stand-up Comedy,Drama,Mystery,2006,47,TV-G,Hindi,USA,6.4,3778470,11102590.5,7,97,TRUE,11-09-2021,FALSE
movie_0818,Our King,Documentary,History,Biography,1997,71,PG,English,South Korea,6.6,3778470,11102590.5,7,97,TRUE,12-09-2021,TRUE
movie_0819,Night House,Movie,Horror,Unknown,2019,78,NC-17,English,USA,0.6,3778470,11102590.5,7,97,FALSE,15-10-2024,TRUE
movie_0820,Fire Phoenix,TV Series,Fantasy,Unknown,1993,53,TV-Y,French,UK,6.4,3778470,11102590.5,12,178,FALSE,02-12-2020,FALSE
movie_0821,Hero King,Movie,Sci-Fi,Unknown,2011,109,NC-17,Spanish,USA,4,821340,11102590.5,7,97,FALSE,20-12-2023,FALSE
movie_0822,Family Mystery,TV Series,War,Family,2002,47,TV-PG,English,USA,6.8,3778470,11102590.5,9,91,FALSE,19-02-2021,FALSE
movie_0823,Adventure Ice,Movie,Comedy,Unknown,1992,87,TV-PG,English,UK,6.4,527595,11102590.5,7,97,FALSE,15-01-2022,FALSE
movie_0824,War Queen,Movie,Comedy,Unknown,1998,136,PG-13,English,Japan,6.3,14508562,7872086,7,97,FALSE,22-03-2021,FALSE
movie_0825,Warrior Story,Movie,Romance,Unknown,2008,131,TV-Y7,Spanish,USA,6.4,2565082,6970808,7,97,TRUE,28-09-2020,FALSE
movie_0826,Dark Adventure,Stand-up Comedy,Adventure,Unknown,2014,53,TV-Y,English,USA,5,3778470,11102590.5,7,97,TRUE,13-04-2023,FALSE
movie_0827,Mystery House,Movie,Family,Biography,2021,139,R,Hindi,USA,6.4,3778470,2642562,7,97,TRUE,22-10-2024,FALSE
movie_0828,My Fire,Movie,Sport,Adventure,2010,92,PG-13,English,Canada,7.1,6655248,12028987,7,97,FALSE,27-08-2024,FALSE
movie_0829,A Dream,Movie,Sci-Fi,Comedy,2017,149,PG-13,English,USA,6.9,24683583,12557644,7,97,TRUE,14-07-2022,FALSE
movie_0830,Storm Mystery,Movie,Comedy,Unknown,2019,144,TV-MA,French,USA,10,29920808,476337,7,97,FALSE,25-09-2023,FALSE
movie_0831,Quest Hero,Documentary,Fantasy,Unknown,2018,91,G,English,France,7,3778470,11102590.5,7,97,TRUE,01-09-2023,FALSE
movie_0832,Dark Princess,Movie,Mystery,Unknown,2024,123,R,English,USA,7.5,7530143,3531986,7,97,FALSE,25-11-2023,FALSE
movie_0833,Mystery Mystery,Movie,Biography,Unknown,1999,114,PG,Korean,USA,4,42562175,4613013,7,97,FALSE,13-09-2022,FALSE
movie_0834,The Mission,TV Series,Crime,Unknown,2009,25,TV-14,Japanese,USA,7.1,3778470,11102590.5,7,118,FALSE,22-01-2024,FALSE
movie_0835,Bright Ice,Movie,Mystery,Unknown,2021,95,TV-14,French,South Korea,7.9,1167789,819792,7,97,TRUE,10-06-2021,FALSE
movie_0836,Our Legend,Movie,War,Unknown,2015,113,TV-Y7,Korean,USA,6.4,484647,212752946,7,97,FALSE,04-07-2021,TRUE
movie_0837,Princess Adventure,Movie,Action,Adventure,2015,140,TV-Y,Korean,USA,4.9,3778470,11102590.5,7,97,FALSE,06-07-2024,TRUE
movie_0838,Adventure Hero,TV Series,Western,Unknown,2018,50,TV-14,English,France,8.1,3778470,11102590.5,5,121,FALSE,10-10-2023,FALSE
movie_0839,Journey War,Movie,War,Music,1991,153,PG-13,English,UK,8.4,5258946,11102590.5,7,97,FALSE,06-05-2025,FALSE
movie_0840,Family Kingdom,Movie,Adventure,Unknown,2016,107,TV-14,English,USA,5.1,1028211,11102590.5,7,97,FALSE,17-02-2024,FALSE
movie_0841,Day Mystery,Movie,Mystery,Unknown,1997,113,PG,French,USA,6,4169507,219618052,7,97,FALSE,03-02-2024,FALSE
movie_0842,Storm Mission,Movie,Action,Unknown,1996,28,PG,Korean,USA,4.4,3778470,2667223,7,97,TRUE,24-09-2022,TRUE
movie_0843,War Fire,Movie,Comedy,Family,1998,60,PG-13,English,USA,4.8,2630439,11102590.5,7,97,FALSE,28-03-2024,FALSE
movie_0844,Journey Story,Movie,Comedy,Comedy,2001,67,R,English,USA,5.1,1204081,11102590.5,7,97,FALSE,25-09-2024,TRUE
movie_0845,Little House,TV Series,Thriller,Unknown,1996,40,TV-MA,Spanish,South Korea,8,3778470,11102590.5,12,52,FALSE,16-03-2024,FALSE
movie_0846,Storm Family,Stand-up Comedy,Action,Mystery,2024,61,TV-MA,English,USA,4.8,3778470,11102590.5,7,97,FALSE,03-03-2024,TRUE
movie_0847,Mystery War,TV Series,Action,Unknown,1992,63,NC-17,English,Canada,9.1,3778470,11102590.5,9,176,FALSE,05-10-2024,TRUE
movie_0848,Dark Fire,Limited Series,Biography,Biography,2014,61,NC-17,French,USA,3.8,3778470,11102590.5,5,55,TRUE,16-12-2021,FALSE
movie_0849,House King,Movie,Adventure,Unknown,1994,136,TV-MA,English,South Korea,5.3,1868982,134002064,7,97,FALSE,02-03-2021,FALSE
movie_0850,Mystery City,Movie,Horror,Unknown,1999,109,TV-Y,English,USA,4.3,50678574,11102590.5,7,97,TRUE,03-09-2022,TRUE
movie_0851,City Battle,Stand-up Comedy,Fantasy,Unknown,2003,58,TV-MA,English,UK,6.8,3778470,11102590.5,7,97,FALSE,06-01-2025,FALSE
movie_0852,Dream Hero,TV Series,Family,Western,2004,34,TV-PG,English,Canada,6.4,3778470,11102590.5,8,58,FALSE,28-04-2025,TRUE
movie_0853,Family Journey,TV Series,Fantasy,Unknown,2018,37,TV-Y,French,South Korea,6.4,3778470,11102590.5,7,25,FALSE,08-09-2021,TRUE
movie_0854,Dark House,Movie,Fantasy,Unknown,2012,117,PG-13,English,USA,7.8,859774,11102590.5,7,97,TRUE,16-07-2024,FALSE
movie_0855,First Night,Movie,Animation,Unknown,2024,137,TV-PG,Korean,France,7,5430130,17526308,7,97,FALSE,05-06-2021,FALSE
movie_0856,Big King,Movie,Fantasy,Unknown,2017,76,R,English,South Korea,3.3,37318670,11102590.5,7,97,FALSE,13-06-2022,TRUE
movie_0857,Day Warrior,Stand-up Comedy,Sport,Thriller,2011,61,R,English,Canada,3.7,3778470,11102590.5,7,97,FALSE,19-01-2024,FALSE
movie_0858,Fire Mystery,TV Series,Horror,Unknown,1997,28,TV-PG,French,USA,4.6,3778470,11102590.5,5,68,TRUE,21-03-2024,FALSE
movie_0859,First Mission,Documentary,Action,Western,2017,98,PG-13,English,USA,5.3,3778470,11102590.5,7,97,TRUE,24-06-2022,TRUE
movie_0860,Our Love,Stand-up Comedy,Animation,Unknown,2020,40,TV-14,English,USA,6.4,3778470,11102590.5,7,97,FALSE,06-05-2021,FALSE
movie_0861,Night Journey,Documentary,Western,History,2022,50,PG-13,Italian,USA,7.7,3778470,11102590.5,7,97,TRUE,16-06-2024,FALSE
movie_0862,Day Quest,Stand-up Comedy,Family,Unknown,2002,530,TV-MA,Hindi,South Korea,6.3,3778470,11102590.5,7,97,FALSE,27-11-2020,FALSE
movie_0863,Fire House,Movie,Music,Mystery,2003,139,TV-14,French,USA,7.3,3778470,11102590.5,7,97,TRUE,15-07-2025,FALSE
movie_0864,Dragon Hero,Movie,Sci-Fi,Unknown,2012,100,G,English,USA,5.7,3778470,17337817,7,97,FALSE,30-01-2024,FALSE
movie_0865,Dark Mission,Movie,Sport,Biography,2022,118,R,French,USA,8.4,8577151,116808765,7,97,FALSE,04-06-2025,FALSE
movie_0866,Love King,TV Series,Comedy,Unknown,1997,75,G,English,Japan,4.1,3778470,11102590.5,10,44,FALSE,18-10-2022,FALSE
movie_0867,Story Legend,Documentary,Mystery,Unknown,2008,103,TV-G,Spanish,South Korea,9.6,3778470,11102590.5,7,97,FALSE,21-04-2022,TRUE
movie_0868,War Empire,TV Series,Crime,Horror,1965,77,PG-13,English,France,6.5,3778470,11102590.5,1,150,FALSE,29-09-2021,FALSE
movie_0869,Old City,Movie,Animation,Unknown,2001,74,G,English,USA,5.8,341904,6047181,7,97,FALSE,10-03-2023,FALSE
movie_0870,Little Phoenix,Documentary,Music,Romance,2022,100,TV-PG,English,France,6.4,3778470,11102590.5,7,97,TRUE,14-03-2021,FALSE
movie_0871,Princess City,TV Series,Animation,Unknown,1994,80,G,English,USA,5.6,3778470,11102590.5,2,144,TRUE,01-01-2023,FALSE
movie_0872,Journey Journey,Documentary,Action,Unknown,1996,46,NC-17,English,USA,7.1,3778470,11102590.5,7,97,FALSE,02-04-2022,FALSE
movie_0873,The City,Movie,Western,Music,2000,130,NC-17,English,USA,5.5,5203135,14104172,7,97,TRUE,19-03-2024,TRUE
movie_0874,Family Legend,Limited Series,Romance,Unknown,2017,81,PG-13,English,USA,6,3778470,11102590.5,12,133,FALSE,22-04-2023,TRUE
movie_0875,Empire Dragon,Limited Series,Fantasy,Crime,2016,41,NC-17,English,USA,6.2,3778470,11102590.5,8,156,TRUE,10-01-2024,FALSE
movie_0876,Mystery War,TV Series,Action,Unknown,2018,31,G,French,India,6.4,3778470,11102590.5,8,182,FALSE,20-08-2023,FALSE
movie_0877,Family Dragon,Movie,Sci-Fi,Unknown,2016,122,TV-PG,Japanese,France,6.4,15085716,11102590.5,7,97,TRUE,27-09-2024,FALSE
movie_0878,Mystery Battle,TV Series,Animation,Biography,2021,65,TV-Y,Spanish,Canada,7,3778470,11102590.5,8,48,FALSE,29-10-2020,FALSE
movie_0879,Storm Fire,TV Series,Action,Family,1998,37,TV-Y,English,USA,7.5,3778470,11102590.5,7,65,FALSE,16-03-2025,FALSE
movie_0880,My Dragon,Movie,Drama,Unknown,2002,94,TV-Y7,Italian,USA,8.5,29878063,2421257,7,97,FALSE,21-02-2022,FALSE
movie_0881,Adventure Dream,Movie,Comedy,Unknown,1993,121,TV-G,Italian,USA,4.5,3778470,13043639,7,97,FALSE,23-11-2024,FALSE
movie_0882,Little Mystery,TV Series,Horror,Unknown,2002,52,TV-MA,English,USA,6.4,3778470,11102590.5,12,81,FALSE,06-05-2021,FALSE
movie_0883,An Mission,TV Series,Mystery,Unknown,2008,17,G,English,India,5.4,3778470,11102590.5,2,156,FALSE,22-09-2021,FALSE
movie_0884,Queen King,Movie,Animation,Unknown,2000,74,TV-G,English,Japan,9,3791520,11102590.5,7,97,FALSE,30-07-2021,FALSE
movie_0885,Battle Fire,Movie,Comedy,Unknown,2015,74,TV-MA,English,USA,6.4,2627377,10816317,7,97,FALSE,26-02-2025,FALSE
movie_0886,Empire King,Stand-up Comedy,Adventure,Unknown,2015,51,R,German,Canada,5.7,3778470,11102590.5,7,97,FALSE,17-12-2023,FALSE
movie_0887,Warrior Phoenix,Movie,Music,Music,2004,115,G,English,USA,4.1,25132790,165389163,7,97,FALSE,09-03-2023,FALSE
movie_0888,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61,PG,English,South Korea,7.1,3778470,11102590.5,14,196,TRUE,20-06-2024,FALSE
movie_0889,Love Princess,Stand-up Comedy,Crime,War,2002,71,TV-Y,Spanish,Japan,5.9,3778470,11102590.5,7,97,FALSE,21-06-2024,FALSE
movie_0890,War Fire,Movie,Music,Unknown,2008,14,TV-Y7,English,USA,6.4,9796514,9922315,7,97,TRUE,07-06-2025,FALSE
movie_0891,Ice House,Movie,Western,Thriller,2018,81,TV-Y7,French,UK,8.6,6422267,1560245,7,97,FALSE,29-08-2024,FALSE
movie_0892,Dark Dragon,Documentary,Documentary,Documentary,1991,79,NC-17,Spanish,South Korea,5.1,3778470,11102590.5,7,97,FALSE,16-05-2024,FALSE
movie_0893,Love Mission,Movie,Adventure,Unknown,2011,27,G,English,USA,6.7,1945287,587723,7,97,TRUE,15-07-2025,TRUE
movie_0894,Mystery Secret,Movie,Thriller,Drama,2013,155,NC-17,Italian,South Korea,6.4,5902404,803661496,7,97,FALSE,12-04-2021,TRUE
movie_0895,House War,Movie,Animation,Unknown,2014,82,TV-PG,English,USA,7.5,1647411,11102590.5,7,97,FALSE,18-03-2025,FALSE
movie_0896,Phoenix Hero,Documentary,Romance,Unknown,2018,76,NC-17,English,Japan,6.6,3778470,11102590.5,7,97,TRUE,30-09-2023,TRUE
movie_0897,First Storm,Movie,Western,Unknown,1995,456,TV-MA,English,USA,9.5,3778470,11102590.5,7,97,TRUE,10-03-2021,FALSE
movie_0898,First Family,Movie,Adventure,Sci-Fi,2008,125,TV-14,English,Canada,8.9,3778470,9257237,7,97,TRUE,28-08-2021,TRUE
movie_0899,City Phoenix,Stand-up Comedy,History,Unknown,2002,43,NC-17,Spanish,USA,6.6,3778470,11102590.5,7,97,FALSE,19-12-2020,FALSE
movie_0900,Ice Love,Documentary,Drama,Unknown,2001,66,NC-17,Japanese,USA,9.5,3778470,11102590.5,7,97,TRUE,24-07-2022,FALSE
movie_0901,First Hero,TV Series,War,Animation,2013,28,PG-13,English,USA,4.7,3778470,11102590.5,2,30,FALSE,12-08-2020,FALSE
movie_0902,Mystery Ice,TV Series,Action,Drama,2004,41,NC-17,English,USA,3.7,3778470,11102590.5,14,56,TRUE,22-10-2024,TRUE
movie_0903,Secret Battle,Stand-up Comedy,Animation,Unknown,2024,63,TV-14,German,USA,8.3,3778470,11102590.5,7,97,FALSE,30-08-2023,FALSE
movie_0904,Battle Mission,Movie,Biography,Unknown,2007,106,PG-13,Hindi,USA,5,15460729,12117921,7,97,FALSE,20-07-2023,FALSE
movie_0905,Dark Quest,Movie,Adventure,Unknown,2020,153,TV-Y,English,USA,6.3,3778470,52461237,7,97,TRUE,17-02-2024,FALSE
movie_0906,Mystery Mystery,Movie,Fantasy,Western,2018,93,PG-13,English,USA,3.5,2480786,11102590.5,7,97,TRUE,07-06-2023,FALSE
